WP_032398796.1	WP_032398796.1
WP_133604479.1	WP_124450188.1
WP_133604479.1	WP_171825587.1
WP_133604479.1	WP_102767733.1
WP_127698279.1	WP_127698279.1
WP_127698279.1	WP_068061545.1
WP_218309171.1	WP_218309171.1
WP_029132163.1	WP_029132163.1
WP_203285587.1	WP_203285587.1
WP_135088912.1	WP_135088912.1
WP_135088912.1	WP_106514866.1
WP_135088912.1	WP_129390738.1
WP_043868081.1	WP_043868081.1
WP_020558252.1	WP_020558252.1
WP_047007837.1	WP_047007837.1
WP_114421347.1	WP_114421347.1
WP_114421347.1	WP_119441301.1
WP_092183369.1	WP_092183369.1
WP_092183369.1	WP_046172481.1
WP_092183369.1	WP_236894351.1
WP_070208285.1	WP_070208285.1
WP_070208285.1	WP_128095471.1
WP_070208285.1	WP_125361655.1
WP_070208285.1	WP_017355555.1
WP_070208285.1	WP_038691289.1
WP_070208285.1	WP_068848278.1
WP_070208285.1	WP_137191368.1
WP_070208285.1	WP_019184891.1
WP_070208285.1	WP_228884684.1
WP_087619146.1	WP_087619146.1
WP_087619146.1	WP_097077773.1
WP_055084746.1	WP_055084746.1
WP_188899929.1	WP_188899929.1
WP_242397099.1	WP_242397099.1
WP_038359486.1	WP_038359486.1
WP_038359486.1	WP_089173163.1
WP_020085822.1	WP_020085822.1
WP_032052419.1	WP_032052419.1
WP_032052419.1	WP_032005596.1
WP_012610730.1	WP_012610730.1
WP_036239817.1	WP_036239817.1
WP_058556465.1	WP_058556465.1
WP_073049733.1	WP_073049733.1
WP_066889397.1	WP_066889397.1
WP_192501686.1	WP_192501686.1
WP_215509765.1	WP_215509765.1
WP_215509765.1	WP_100184910.1
WP_095909207.1	WP_095909207.1
WP_054769656.1	WP_054769656.1
WP_094340844.1	WP_094340844.1
WP_094340844.1	WP_050486030.1
WP_020886336.1	WP_020886336.1
WP_004300320.1	WP_004300320.1
WP_064363164.1	WP_064363164.1
WP_064363164.1	WP_248235224.1
WP_064363164.1	WP_097331688.1
WP_027851137.1	WP_027851137.1
WP_089024071.1	WP_089024071.1
WP_216585770.1	WP_216585770.1
WP_052126114.1	WP_052126114.1
WP_185350588.1	WP_185350588.1
WP_185350588.1	WP_185470023.1
WP_185350588.1	WP_061664642.1
WP_185350588.1	WP_185337286.1
WP_185350588.1	WP_187120600.1
WP_185350588.1	WP_185335847.1
WP_239774582.1	WP_239774582.1
WP_025506965.1	WP_025506965.1
WP_042433325.1	WP_042433325.1
WP_014593380.1	WP_014593380.1
WP_010527743.1	WP_010527743.1
WP_167919057.1	WP_167919057.1
WP_010017555.1	WP_010017555.1
WP_146943322.1	WP_146943322.1
WP_239438843.1	WP_239438843.1
WP_241290851.1	WP_241290851.1
WP_211017406.1	WP_211017406.1
WP_069014356.1	WP_069014356.1
WP_119023140.1	WP_119023140.1
WP_119023140.1	WP_089709884.1
WP_110010310.1	WP_110010310.1
WP_141288502.1	WP_141288502.1
WP_024588208.1	WP_024588208.1
WP_092592996.1	WP_092592996.1
WP_245415366.1	WP_245415366.1
WP_065618377.1	WP_065618377.1
WP_003041665.1	WP_003041665.1
WP_100137986.1	WP_100137986.1
WP_100137986.1	WP_100123565.1
WP_152142240.1	WP_152142240.1
WP_013902415.1	WP_013902415.1
WP_116631642.1	WP_116631642.1
WP_004857138.1	WP_004857138.1
WP_220636978.1	WP_220636978.1
WP_073356008.1	WP_073356008.1
WP_146804443.1	WP_146804443.1
WP_146804443.1	WP_195860489.1
WP_188582618.1	WP_188582618.1
WP_046860014.1	WP_046860014.1
WP_188629222.1	WP_188629222.1
WP_188629222.1	WP_208005500.1
WP_067550983.1	WP_067550983.1
WP_216738604.1	WP_216738604.1
WP_216738604.1	WP_011395294.1
WP_132690250.1	WP_132690250.1
WP_085440467.1	WP_085440467.1
WP_132257887.1	WP_132257887.1
WP_132257887.1	WP_119786889.1
WP_132257887.1	WP_128900694.1
WP_076755407.1	WP_076755407.1
WP_020039462.1	WP_020039462.1
WP_065633692.1	WP_065633692.1
WP_153719436.1	WP_153719436.1
WP_109251641.1	WP_109251641.1
WP_157014444.1	WP_157014444.1
WP_066012525.1	WP_066012525.1
WP_109905850.1	WP_109905850.1
WP_011304885.1	WP_011304885.1
WP_011304885.1	WP_045170919.1
WP_166165549.1	WP_166165549.1
WP_087107530.1	WP_087107530.1
WP_123770376.1	WP_123770376.1
WP_217346045.1	WP_217346045.1
WP_217346045.1	WP_194712409.1
WP_138237874.1	WP_138237874.1
WP_096787013.1	WP_096787013.1
WP_096787013.1	WP_145105182.1
WP_096787013.1	WP_011909622.1
WP_096787013.1	WP_069332726.1
WP_096787013.1	WP_002721743.1
WP_096787013.1	WP_112329011.1
WP_134080393.1	WP_134080393.1
WP_017443844.1	WP_017443844.1
WP_006914922.1	WP_006914922.1
WP_153145005.1	WP_153145005.1
WP_158357215.1	WP_158357215.1
WP_189678316.1	WP_189678316.1
WP_038498145.1	WP_038498145.1
WP_133222453.1	WP_133222453.1
WP_022684389.1	WP_022684389.1
WP_022684389.1	WP_167303988.1
WP_022684389.1	WP_021238128.1
WP_022684389.1	WP_046761847.1
WP_022684389.1	WP_013845982.1
WP_022684389.1	WP_037456213.1
WP_022684389.1	WP_066561959.1
WP_022684389.1	WP_007687711.1
WP_022684389.1	WP_242129994.1
WP_022684389.1	WP_013039321.1
WP_022684389.1	WP_025551907.1
WP_022684389.1	WP_137709366.1
WP_022684389.1	WP_176590079.1
WP_022684389.1	WP_176594956.1
WP_022684389.1	WP_150291638.1
WP_129791414.1	WP_129791414.1
WP_233949997.1	WP_233949997.1
WP_233949997.1	WP_183210703.1
WP_233949997.1	WP_163045226.1
WP_028603169.1	WP_028603169.1
WP_068347167.1	WP_068347167.1
WP_038127976.1	WP_038127976.1
WP_104601946.1	WP_104601946.1
WP_104601946.1	WP_104541175.1
WP_104601946.1	WP_002809860.1
WP_104601946.1	WP_104613431.1
WP_104601946.1	WP_104616279.1
WP_104601946.1	WP_104598357.1
WP_104601946.1	WP_076038092.1
WP_104601946.1	WP_011035459.1
WP_104601946.1	WP_233367302.1
WP_104601946.1	WP_184622441.1
WP_104601946.1	WP_184409273.1
WP_104601946.1	WP_024940485.1
WP_104601946.1	WP_115037074.1
WP_104601946.1	WP_115042956.1
WP_104601946.1	WP_115559597.1
WP_104601946.1	WP_039814233.1
WP_104601946.1	WP_104549537.1
WP_104601946.1	WP_006451124.1
WP_104601946.1	WP_184380792.1
WP_104601946.1	WP_016903394.1
WP_104601946.1	WP_055825569.1
WP_104601946.1	WP_065033159.1
WP_104601946.1	WP_104588531.1
WP_104601946.1	WP_126968231.1
WP_104601946.1	WP_055853720.1
WP_104601946.1	WP_115541305.1
WP_104601946.1	WP_128417639.1
WP_104601946.1	WP_116902564.1
WP_104601946.1	WP_022973685.1
WP_104601946.1	WP_208588427.1
WP_104601946.1	WP_078537113.1
WP_104601946.1	WP_087770369.1
WP_104601946.1	WP_039565876.1
WP_104601946.1	WP_166743510.1
WP_104601946.1	WP_005992736.1
WP_104601946.1	WP_039585577.1
WP_104601946.1	WP_014501523.1
WP_104601946.1	WP_024744947.1
WP_104601946.1	WP_003488515.1
WP_104601946.1	WP_019301660.1
WP_104601946.1	WP_078584561.1
WP_104601946.1	WP_065469334.1
WP_104601946.1	WP_010370592.1
WP_104601946.1	WP_017121355.1
WP_104601946.1	WP_103057678.1
WP_104601946.1	WP_075244223.1
WP_104601946.1	WP_011260529.1
WP_104601946.1	WP_075246147.1
WP_104601946.1	WP_057644061.1
WP_104601946.1	WP_231806600.1
WP_104601946.1	WP_066091984.1
WP_104601946.1	WP_005912208.1
WP_104601946.1	WP_044756356.1
WP_132987245.1	WP_132987245.1
WP_044563680.1	WP_044563680.1
WP_194929706.1	WP_194929706.1
WP_166852903.1	WP_166852903.1
WP_055985096.1	WP_055985096.1
WP_055985096.1	WP_168134855.1
WP_119037451.1	WP_119037451.1
WP_223421856.1	WP_223421856.1
WP_093283937.1	WP_093283937.1
WP_160852363.1	WP_160852363.1
WP_109724886.1	WP_109724886.1
WP_039018429.1	WP_039018429.1
WP_128486311.1	WP_128486311.1
WP_128486311.1	WP_124963393.1
WP_166410057.1	WP_166410057.1
WP_188656734.1	WP_188656734.1
WP_163681848.1	WP_163681848.1
WP_222451797.1	WP_222451797.1
WP_222451797.1	WP_152494246.1
WP_101519915.1	WP_101519915.1
WP_174836563.1	WP_174836563.1
WP_174836563.1	WP_137785842.1
WP_092065409.1	WP_092065409.1
WP_114968660.1	WP_114968660.1
WP_007426668.1	WP_007426668.1
WP_077280276.1	WP_077280276.1
WP_113289705.1	WP_113289705.1
WP_222874218.1	WP_222874218.1
WP_101798511.1	WP_101798511.1
WP_155264706.1	WP_155264706.1
WP_217381591.1	WP_217381591.1
WP_158336856.1	WP_158336856.1
WP_158336856.1	WP_158360957.1
WP_112869245.1	WP_112869245.1
WP_123657960.1	WP_123657960.1
WP_096296754.1	WP_096296754.1
WP_096296754.1	WP_232130213.1
WP_096296754.1	WP_150927939.1
WP_096296754.1	WP_232136657.1
WP_096296754.1	WP_133393997.1
WP_096296754.1	WP_101927185.1
WP_096296754.1	WP_159681243.1
WP_096296754.1	WP_232113960.1
WP_096296754.1	WP_180543141.1
WP_096296754.1	WP_047137181.1
WP_096296754.1	WP_183425030.1
WP_237216269.1	WP_237216269.1
WP_226780002.1	WP_226780002.1
WP_137127077.1	WP_137127077.1
WP_176267171.1	WP_176267171.1
WP_050518059.1	WP_050518059.1
WP_158368309.1	WP_158368309.1
WP_094455076.1	WP_094455076.1
WP_094455076.1	WP_102112363.1
WP_068283502.1	WP_068283502.1
WP_068283502.1	WP_149252939.1
WP_068283502.1	WP_105860935.1
WP_036635862.1	WP_036635862.1
WP_114882583.1	WP_114882583.1
WP_235077685.1	WP_235077685.1
WP_235077685.1	WP_184086483.1
WP_235077685.1	WP_231028488.1
WP_184147933.1	WP_184147933.1
WP_099591389.1	WP_099591389.1
WP_099591389.1	WP_189639646.1
WP_139077864.1	WP_139077864.1
WP_057812064.1	WP_057812064.1
WP_067615920.1	WP_067615920.1
WP_148830932.1	WP_148830932.1
WP_148830932.1	WP_123093913.1
WP_148830932.1	WP_072838930.1
WP_148830932.1	WP_011978544.1
WP_148830932.1	WP_212654645.1
WP_148830932.1	WP_168824372.1
WP_148830932.1	WP_110576708.1
WP_148830932.1	WP_212917609.1
WP_148830932.1	WP_114411742.1
WP_148830932.1	WP_113917384.1
WP_148830932.1	WP_111637548.1
WP_148830932.1	WP_111606719.1
WP_148830932.1	WP_112141323.1
WP_148830932.1	WP_176336341.1
WP_148830932.1	WP_024023679.1
WP_148830932.1	WP_226753493.1
WP_148830932.1	WP_211535058.1
WP_163839833.1	WP_163839833.1
WP_163839833.1	WP_093289760.1
WP_163839833.1	WP_162349521.1
WP_163839833.1	WP_162313838.1
WP_004140141.1	WP_004140141.1
WP_047807519.1	WP_047807519.1
WP_047807519.1	WP_160734496.1
WP_134837952.1	WP_134837952.1
WP_134837952.1	WP_068371528.1
WP_091676360.1	WP_091676360.1
WP_160484664.1	WP_160484664.1
WP_166051800.1	WP_166051800.1
WP_067924543.1	WP_067924543.1
WP_040010285.1	WP_040010285.1
WP_176641097.1	WP_176641097.1
WP_197643478.1	WP_197643478.1
WP_169543742.1	WP_169543742.1
WP_015237611.1	WP_015237611.1
WP_172425878.1	WP_172425878.1
WP_160334205.1	WP_160334205.1
WP_237978027.1	WP_237978027.1
WP_205243677.1	WP_205243677.1
WP_028868147.1	WP_028868147.1
WP_108109351.1	WP_108109351.1
WP_111306198.1	WP_111306198.1
WP_216193186.1	WP_216193186.1
WP_086117721.1	WP_086117721.1
WP_011241388.1	WP_011241388.1
WP_011241388.1	WP_141920391.1
WP_214450136.1	WP_214450136.1
WP_093320304.1	WP_093320304.1
WP_169073825.1	WP_169073825.1
WP_105902555.1	WP_105902555.1
WP_105902555.1	WP_089110330.1
WP_105902555.1	WP_089124613.1
WP_105902555.1	WP_086959342.1
WP_105902555.1	WP_017026698.1
WP_105902555.1	WP_086981642.1
WP_105902555.1	WP_027697950.1
WP_105902555.1	WP_089139872.1
WP_105902555.1	WP_144388714.1
WP_105902555.1	WP_194091650.1
WP_105902555.1	WP_190338810.1
WP_105902555.1	WP_153445973.1
WP_105902555.1	WP_190330728.1
WP_044142399.1	WP_044142399.1
WP_044142399.1	WP_011450251.1
WP_188025201.1	WP_188025201.1
WP_188025201.1	WP_024872495.1
WP_188025201.1	WP_012728736.1
WP_216709665.1	WP_216709665.1
WP_216709665.1	WP_226896265.1
WP_037259476.1	WP_037259476.1
WP_123811977.1	WP_123811977.1
WP_123811977.1	WP_002229859.1
WP_123811977.1	WP_050888813.1
WP_123811977.1	WP_002214461.1
WP_123811977.1	WP_107996199.1
WP_123811977.1	WP_188210662.1
WP_123811977.1	WP_002249445.1
WP_123811977.1	WP_169577301.1
WP_123811977.1	WP_003694765.1
WP_123811977.1	WP_123794564.1
WP_123811977.1	WP_003704897.1
WP_123811977.1	WP_070461399.1
WP_123811977.1	WP_003745844.1
WP_123811977.1	WP_019742968.1
WP_123811977.1	WP_003754271.1
WP_123811977.1	WP_118796604.1
WP_123811977.1	WP_003696693.1
WP_123811977.1	WP_003676334.1
WP_123811977.1	WP_061705075.1
WP_123811977.1	WP_002225639.1
WP_123811977.1	WP_003684095.1
WP_123811977.1	WP_101120490.1
WP_123811977.1	WP_055406446.1
WP_123811977.1	WP_192276239.1
WP_123811977.1	WP_019273155.1
WP_123811977.1	WP_003687381.1
WP_123811977.1	WP_101130354.1
WP_123811977.1	WP_107959825.1
WP_123811977.1	WP_172762196.1
WP_123811977.1	WP_002226664.1
WP_123811977.1	WP_003682271.1
WP_123811977.1	WP_219198174.1
WP_123811977.1	WP_148079597.1
WP_084258143.1	WP_084258143.1
WP_084258143.1	WP_034614711.1
WP_084258143.1	WP_132968107.1
WP_132463352.1	WP_132463352.1
WP_132463352.1	WP_132541712.1
WP_215323530.1	WP_215323530.1
WP_215323530.1	WP_114636256.1
WP_129546073.1	WP_129546073.1
WP_129546073.1	WP_130043838.1
WP_129546073.1	WP_017022854.1
WP_129546073.1	WP_012551238.1
WP_129546073.1	WP_155650738.1
WP_129546073.1	WP_060992684.1
WP_129546073.1	WP_065592917.1
WP_129546073.1	WP_102523350.1
WP_129546073.1	WP_005421204.1
WP_129546073.1	WP_069593914.1
WP_129546073.1	WP_117236253.1
WP_129546073.1	WP_239183419.1
WP_129546073.1	WP_004394468.1
WP_144327277.1	WP_144327277.1
WP_186923023.1	WP_186923023.1
WP_186923023.1	WP_212675574.1
WP_186923023.1	WP_186891588.1
WP_186923023.1	WP_189345431.1
WP_186923023.1	WP_212683114.1
WP_186923023.1	WP_186943177.1
WP_186923023.1	WP_186916510.1
WP_189987029.1	WP_189987029.1
WP_146330961.1	WP_146330961.1
WP_146330961.1	WP_040041607.1
WP_114075218.1	WP_114075218.1
WP_057290863.1	WP_057290863.1
WP_057290863.1	WP_119767507.1
WP_057290863.1	WP_151635330.1
WP_057290863.1	WP_194720509.1
WP_057290863.1	WP_136413516.1
WP_057290863.1	WP_163962469.1
WP_057290863.1	WP_019142127.1
WP_054586353.1	WP_054586353.1
WP_054586353.1	WP_166945223.1
WP_192380088.1	WP_192380088.1
WP_202149743.1	WP_202149743.1
WP_246133119.1	WP_246133119.1
WP_048838241.1	WP_048838241.1
WP_048838241.1	WP_048835224.1
WP_048838241.1	WP_035379461.1
WP_048838241.1	WP_048845327.1
WP_048838241.1	WP_062140780.1
WP_048838241.1	WP_166118558.1
WP_048838241.1	WP_077930189.1
WP_048838241.1	WP_094754804.1
WP_048838241.1	WP_048840469.1
WP_048838241.1	WP_043552122.1
WP_048838241.1	WP_062250651.1
WP_036174182.1	WP_036174182.1
WP_184057885.1	WP_184057885.1
WP_200157414.1	WP_200157414.1
WP_200157414.1	WP_176976261.1
WP_200157414.1	WP_012972194.1
WP_200157414.1	WP_155448074.1
WP_200157414.1	WP_213379627.1
WP_057654031.1	WP_057654031.1
WP_057654031.1	WP_233234343.1
WP_057654031.1	WP_094856350.1
WP_057654031.1	WP_129151910.1
WP_057654031.1	WP_088599145.1
WP_242565753.1	WP_242565753.1
WP_171321799.1	WP_171321799.1
WP_134675291.1	WP_134675291.1
WP_134675291.1	WP_129134750.1
WP_093923439.1	WP_093923439.1
WP_169247254.1	WP_169247254.1
WP_008995115.1	WP_008995115.1
WP_189049714.1	WP_189049714.1
WP_051168155.1	WP_051168155.1
WP_051168155.1	WP_051610298.1
WP_154511893.1	WP_154511893.1
WP_154511893.1	WP_126044540.1
WP_233489738.1	WP_233489738.1
WP_072559038.1	WP_072559038.1
WP_006271176.1	WP_006271176.1
WP_006271176.1	WP_023453058.1
WP_006271176.1	WP_023449141.1
WP_140884738.1	WP_140884738.1
WP_115497545.1	WP_115497545.1
WP_115497545.1	WP_188797620.1
WP_115497545.1	WP_126685626.1
WP_158366250.1	WP_158366250.1
WP_174211977.1	WP_174211977.1
WP_166211284.1	WP_166211284.1
WP_165024495.1	WP_165024495.1
WP_165024495.1	WP_128356159.1
WP_240758909.1	WP_240758909.1
WP_113888189.1	WP_113888189.1
WP_072281732.1	WP_072281732.1
WP_188748276.1	WP_188748276.1
WP_166055002.1	WP_166055002.1
WP_166055002.1	WP_139716528.1
WP_239478932.1	WP_239478932.1
WP_092785003.1	WP_092785003.1
WP_158767847.1	WP_158767847.1
WP_236866183.1	WP_236866183.1
WP_174410907.1	WP_174410907.1
WP_086962148.1	WP_086962148.1
WP_016777976.1	WP_016777976.1
WP_104430221.1	WP_104430221.1
WP_221388647.1	WP_221388647.1
WP_057707157.1	WP_057707157.1
WP_168924934.1	WP_168924934.1
WP_186929384.1	WP_186929384.1
WP_186895097.1	WP_186895097.1
WP_083463143.1	WP_083463143.1
WP_014754910.1	WP_014754910.1
WP_089108899.1	WP_089108899.1
WP_095467709.1	WP_095467709.1
WP_095467709.1	WP_172533329.1
WP_091791647.1	WP_091791647.1
WP_055259871.1	WP_055259871.1
WP_055259871.1	WP_055160407.1
WP_150688090.1	WP_150688090.1
WP_013034396.1	WP_013034396.1
WP_173577630.1	WP_173577630.1
WP_162363575.1	WP_162363575.1
WP_105087625.1	WP_105087625.1
WP_024751702.1	WP_024751702.1
WP_089146266.1	WP_089146266.1
WP_066465839.1	WP_066465839.1
WP_061553967.1	WP_061553967.1
WP_068526682.1	WP_068526682.1
WP_044747148.1	WP_044747148.1
WP_044747148.1	WP_162877054.1
WP_027022011.1	WP_027022011.1
WP_036927339.1	WP_036927339.1
WP_095628824.1	WP_095628824.1
WP_118435958.1	WP_118435958.1
WP_118435958.1	WP_118232045.1
WP_057765441.1	WP_057765441.1
WP_028950311.1	WP_028950311.1
WP_093189467.1	WP_093189467.1
WP_089068454.1	WP_089068454.1
WP_089068454.1	WP_088211715.1
WP_101879514.1	WP_101879514.1
WP_202936528.1	WP_202936528.1
WP_202936528.1	WP_012072149.1
WP_226417060.1	WP_226417060.1
WP_031433862.1	WP_031433862.1
WP_088451117.1	WP_088451117.1
WP_088451117.1	WP_058936497.1
WP_088451117.1	WP_092944355.1
WP_088451117.1	WP_099859579.1
WP_088451117.1	WP_091726883.1
WP_112351299.1	WP_112351299.1
WP_112351299.1	WP_013053558.1
WP_112351299.1	WP_126508005.1
WP_112351299.1	WP_220110427.1
WP_112351299.1	WP_126521976.1
WP_112351299.1	WP_012144797.1
WP_112351299.1	WP_142873311.1
WP_112351299.1	WP_005498190.1
WP_112351299.1	WP_077755456.1
WP_112351299.1	WP_012327441.1
WP_112351299.1	WP_144048694.1
WP_112351299.1	WP_173292662.1
WP_112351299.1	WP_076414195.1
WP_211968674.1	WP_211968674.1
WP_013030735.1	WP_013030735.1
WP_229815474.1	WP_229815474.1
WP_089374512.1	WP_089374512.1
WP_153985205.1	WP_153985205.1
WP_153985205.1	WP_132299543.1
WP_077299716.1	WP_077299716.1
WP_131310495.1	WP_131310495.1
WP_095497611.1	WP_095497611.1
WP_141383343.1	WP_141383343.1
WP_141383343.1	WP_079445169.1
WP_141383343.1	WP_011313443.1
WP_141383343.1	WP_040673729.1
WP_187074530.1	WP_187074530.1
WP_187074530.1	WP_193678118.1
WP_232754495.1	WP_232754495.1
WP_075608167.1	WP_075608167.1
WP_028485717.1	WP_028485717.1
WP_109821911.1	WP_109821911.1
WP_130966470.1	WP_130966470.1
WP_102626495.1	WP_102626495.1
WP_102626495.1	WP_110284455.1
WP_102626495.1	WP_133483352.1
WP_102626495.1	WP_071943454.1
WP_102626495.1	WP_040183650.1
WP_102626495.1	WP_183314320.1
WP_102626495.1	WP_151441971.1
WP_102626495.1	WP_152482188.1
WP_102626495.1	WP_106231121.1
WP_102626495.1	WP_089712376.1
WP_102626495.1	WP_089849342.1
WP_102626495.1	WP_110069073.1
WP_102626495.1	WP_108446157.1
WP_102626495.1	WP_138178763.1
WP_102626495.1	WP_102587651.1
WP_102626495.1	WP_183329863.1
WP_102626495.1	WP_213824811.1
WP_102626495.1	WP_089793816.1
WP_045750706.1	WP_045750706.1
WP_027009678.1	WP_027009678.1
WP_027009678.1	WP_027022041.1
WP_027009678.1	WP_034294640.1
WP_027009678.1	WP_002642915.1
WP_027009678.1	WP_097113800.1
WP_090922928.1	WP_090922928.1
WP_226407801.1	WP_226407801.1
WP_226407801.1	WP_203468665.1
WP_157027229.1	WP_157027229.1
WP_157027229.1	WP_046347396.1
WP_157027229.1	WP_171127263.1
WP_003798121.1	WP_003798121.1
WP_003798121.1	WP_200522709.1
WP_150942952.1	WP_150942952.1
WP_150942952.1	WP_210496299.1
WP_216518243.1	WP_216518243.1
WP_047680948.1	WP_047680948.1
WP_047680948.1	WP_193851193.1
WP_186406150.1	WP_186406150.1
WP_057892626.1	WP_057892626.1
WP_019935804.1	WP_019935804.1
WP_168908587.1	WP_168908587.1
WP_233668746.1	WP_233668746.1
WP_230098974.1	WP_230098974.1
WP_208145917.1	WP_208145917.1
WP_197173378.1	WP_197173378.1
WP_197173378.1	WP_165743067.1
WP_087317190.1	WP_087317190.1
WP_113905679.1	WP_113905679.1
WP_009525099.1	WP_009525099.1
WP_220095524.1	WP_220095524.1
WP_220095524.1	WP_020088518.1
WP_128220215.1	WP_128220215.1
WP_128220215.1	WP_155844499.1
WP_101206051.1	WP_101206051.1
WP_168443770.1	WP_168443770.1
WP_233932237.1	WP_233932237.1
WP_233932237.1	WP_002497552.1
WP_233932237.1	WP_032601804.1
WP_027850652.1	WP_027850652.1
WP_015879894.1	WP_015879894.1
WP_148126554.1	WP_148126554.1
WP_148126554.1	WP_057885619.1
WP_098153708.1	WP_098153708.1
WP_230548026.1	WP_230548026.1
WP_086440349.1	WP_086440349.1
WP_090731785.1	WP_090731785.1
WP_216754747.1	WP_216754747.1
WP_216754747.1	WP_057804860.1
WP_216754747.1	WP_216762746.1
WP_223565502.1	WP_223565502.1
WP_107933569.1	WP_107933569.1
WP_124589639.1	WP_124589639.1
WP_205145219.1	WP_205145219.1
WP_021188419.1	WP_021188419.1
WP_021188419.1	WP_132769741.1
WP_021188419.1	WP_038701445.1
WP_104806954.1	WP_104806954.1
WP_104806954.1	WP_161324987.1
WP_040166174.1	WP_040166174.1
WP_040166174.1	WP_032797657.1
WP_092729659.1	WP_092729659.1
WP_090609125.1	WP_090609125.1
WP_229423594.1	WP_229423594.1
WP_041092287.1	WP_041092287.1
WP_048356395.1	WP_048356395.1
WP_085013322.1	WP_085013322.1
WP_232431390.1	WP_232431390.1
WP_232431390.1	WP_157625308.1
WP_240411243.1	WP_240411243.1
WP_240411243.1	WP_124031745.1
WP_240411243.1	WP_003717191.1
WP_180525977.1	WP_180525977.1
WP_180525977.1	WP_105503343.1
WP_187660396.1	WP_187660396.1
WP_057558931.1	WP_057558931.1
WP_086542655.1	WP_086542655.1
WP_052328705.1	WP_052328705.1
WP_101824768.1	WP_101824768.1
WP_101824768.1	WP_191227543.1
WP_103912258.1	WP_103912258.1
WP_218773357.1	WP_218773357.1
WP_038051066.1	WP_038051066.1
WP_124919341.1	WP_124919341.1
WP_050211479.1	WP_050211479.1
WP_094872643.1	WP_094872643.1
WP_146787971.1	WP_146787971.1
WP_020771491.1	WP_020771491.1
WP_228729240.1	WP_228729240.1
WP_241413109.1	WP_241413109.1
WP_048902695.1	WP_048902695.1
WP_048902695.1	WP_174044420.1
WP_239705448.1	WP_239705448.1
WP_044211526.1	WP_044211526.1
WP_044211526.1	WP_044226876.1
WP_144822391.1	WP_144822391.1
WP_150938304.1	WP_150938304.1
WP_115839875.1	WP_115839875.1
WP_115839875.1	WP_179348420.1
WP_115839875.1	WP_092446777.1
WP_215886406.1	WP_215886406.1
WP_068867381.1	WP_068867381.1
WP_068867381.1	WP_175187904.1
WP_068867381.1	WP_114608999.1
WP_008909110.1	WP_008909110.1
WP_075520782.1	WP_075520782.1
WP_210846691.1	WP_210846691.1
WP_157841081.1	WP_157841081.1
WP_157841081.1	WP_158713557.1
WP_212408521.1	WP_212408521.1
WP_006366820.1	WP_006366820.1
WP_006366820.1	WP_076792591.1
WP_006366820.1	WP_166808660.1
WP_046416001.1	WP_046416001.1
WP_136365185.1	WP_136365185.1
WP_190988200.1	WP_190988200.1
WP_194784931.1	WP_194784931.1
WP_183944380.1	WP_183944380.1
WP_183944380.1	WP_219747878.1
WP_188375392.1	WP_188375392.1
WP_194295889.1	WP_194295889.1
WP_115076030.1	WP_115076030.1
WP_179399669.1	WP_179399669.1
WP_207811192.1	WP_207811192.1
WP_207811192.1	WP_196951312.1
WP_224824269.1	WP_224824269.1
WP_182792644.1	WP_182792644.1
WP_189607518.1	WP_189607518.1
WP_200688518.1	WP_200688518.1
WP_112142224.1	WP_112142224.1
WP_243613446.1	WP_243613446.1
WP_174134719.1	WP_174134719.1
WP_217681876.1	WP_217681876.1
WP_119832465.1	WP_119832465.1
WP_116558845.1	WP_116558845.1
WP_050714764.1	WP_050714764.1
